"customer_key","customer_number","customer_name","customer_age","customer_type","active_months","total_sales","total_quantity","last_order","days_since_last_order","average_order_value","average_monthly_spend"
11230,AW00022229,Wyatt Perry,58,NEW,1,1147,3,2013-12-04,6,1147.00,1147.00
11231,AW00022230,Jordyn Bennett,63,VIP,28,4223,5,2013-09-25,15,2111.50,150.82
11232,AW00022231,Grace Brooks,64,NEW,1,609,4,2013-05-30,11,609.00,609.00
11233,AW00022232,Paige Brooks,47,VIP,25,5985,5,2013-06-16,24,2992.50,239.40
11234,AW00022233,Xavier Martin,48,VIP,25,5997,3,2013-06-14,26,2998.50,239.88
11235,AW00022234,Katherine Gonzalez,48,VIP,26,5976,4,2013-07-12,29,2988.00,229.85
11236,AW00022235,Sebastian Peterson,42,NEW,1,1155,2,2013-12-19,22,1155.00,1155.00
11237,AW00022236,Jose Gonzalez,50,NEW,1,1179,3,2013-12-27,14,1179.00,1179.00
11238,AW00022237,Angel Morris,50,NEW,1,30,1,2013-07-27,14,30.00,30.00
11239,AW00022238,Alex Murphy,49,NEW,1,1155,2,2013-12-27,14,1155.00,1155.00
11240,AW00022239,Jesse Cook,50,NEW,1,32,2,2013-07-01,9,32.00,32.00
11241,AW00022240,Miguel Powell,49,NEW,1,32,2,2013-06-04,6,32.00,32.00
11242,AW00022241,Alexandria Washington,50,NEW,1,1149,3,2013-12-11,30,1149.00,1149.00
11243,AW00022242,Cameron Walker,49,NEW,1,37,3,2013-03-06,4,37.00,37.00
11244,AW00022243,Emma Lewis,50,NEW,1,1170,2,2013-12-04,6,1170.00,1170.00
11245,AW00022244,Shelby Howard,51,NEW,1,30,1,2013-04-05,5,30.00,30.00
11246,AW00022245,Evan Lopez,45,NEW,1,1188,4,2013-12-08,2,1188.00,1188.00
11247,AW00022246,Jacqueline Cox,51,NEW,1,1170,2,2013-12-02,8,1170.00,1170.00
11248,AW00022247,Ryan Williams,50,VIP,25,5978,5,2013-07-14,27,2989.00,239.12
11249,AW00022248,Gary Ramos,45,NEW,1,1134,3,2013-12-01,9,1134.00,1134.00
11250,AW00022249,Kevin Chen,48,NEW,1,540,1,2013-06-27,13,540.00,540.00
11251,AW00022250,Michael Wilson,48,NEW,1,549,2,2013-06-27,13,549.00,549.00
11252,AW00022251,Martha She,44,VIP,27,5971,3,2013-08-24,17,2985.50,221.15
11253,AW00022252,Makayla Brooks,50,VIP,26,6047,4,2013-07-31,10,3023.50,232.58
11254,AW00022253,Stephanie Reed,50,NEW,1,1174,2,2013-12-28,13,1174.00,1174.00
11255,AW00022254,Fernando Scott,49,NEW,1,554,3,2013-01-13,28,554.00,554.00
11256,AW00022255,Nicole Rogers,44,NEW,1,599,3,2013-06-26,14,599.00,599.00
11257,AW00022256,Edwin Lu,50,NEW,1,570,3,2013-06-01,9,570.00,570.00
11258,AW00022257,Carrie Romero,50,NEW,1,540,1,2013-06-06,4,540.00,540.00
11259,AW00022258,Jessica Reed,50,NEW,1,549,2,2013-06-16,24,549.00,549.00
11260,AW00022259,Dalton Mitchell,47,NEW,1,563,4,2013-01-08,2,563.00,563.00
11261,AW00022260,Courtney Allen,52,NEW,1,563,3,2013-01-07,3,563.00,563.00
11262,AW00022261,Isaac Allen,47,NEW,1,561,2,2012-12-28,13,561.00,561.00
11263,AW00022262,Marcus Collins,47,NEW,1,540,1,2013-01-22,19,540.00,540.00
11264,AW00022263,Patrick Blue,54,NEW,1,35,2,2014-01-22,19,35.00,35.00
11265,AW00022264,Stephanie Coleman,53,NEW,1,90,3,2013-06-10,0,90.00,90.00
11266,AW00022265,Jeremiah Sanchez,53,NEW,1,22,1,2013-03-10,0,22.00,22.00
11267,AW00022266,Rachel Sanders,53,NEW,1,724,4,2013-06-26,14,724.00,724.00
11268,AW00022267,Brianna Rodriguez,54,VIP,28,4167,5,2013-10-01,9,2083.50,148.82
11269,AW00022268,Alexandra Barnes,50,VIP,26,6031,5,2013-08-26,15,3015.50,231.96
11270,AW00022269,Caleb Yang,40,NEW,1,94,4,2013-07-23,18,94.00,94.00
11271,AW00022270,Antonio Gonzales,51,NEW,1,609,4,2013-06-07,3,609.00,609.00
11272,AW00022271,Connor Mitchell,45,NEW,1,613,5,2013-06-19,21,613.00,613.00
11273,AW00022272,Isabella Kelly,45,NEW,1,571,4,2013-06-21,19,571.00,571.00
11274,AW00022273,Patricia Rodriguez,54,NEW,1,575,2,2013-01-17,24,575.00,575.00
11275,AW00022274,Adam Chen,54,NEW,1,575,2,2013-01-21,20,575.00,575.00
11276,AW00022275,Ian Bailey,49,NEW,1,615,3,2013-02-08,2,615.00,615.00
11277,AW00022276,Gabriella Gray,55,NEW,1,599,3,2013-02-02,8,599.00,599.00
11278,AW00022277,Arianna Torres,49,NEW,1,30,1,2014-01-25,16,30.00,30.00
11279,AW00022278,Mariah Gray,49,NEW,1,7,2,2013-03-16,25,7.00,7.00
11280,AW00022279,Riley Kelly,54,NEW,1,30,1,2013-12-04,6,30.00,30.00
11281,AW00022280,Luis Scott,49,NEW,1,32,2,2013-05-17,24,32.00,32.00
11282,AW00022281,Alexia Diaz,54,NEW,1,540,1,2013-02-15,23,540.00,540.00
11283,AW00022282,Jonathan Hughes,50,NEW,1,575,2,2013-01-30,11,575.00,575.00
11284,AW00022283,Eduardo Davis,56,NEW,1,157,4,2013-08-20,21,157.00,157.00
11285,AW00022284,Kristy Sanz,50,NEW,1,600,4,2013-01-28,13,600.00,600.00
11286,AW00022285,Meredith Moreno,55,NEW,1,90,3,2013-07-14,27,90.00,90.00
11287,AW00022286,Gabriel Hughes,50,NEW,1,35,2,2013-05-12,29,35.00,35.00
11288,AW00022287,Megan Griffin,50,NEW,1,540,1,2013-02-18,20,540.00,540.00
11289,AW00022288,Isabel Patterson,55,NEW,1,561,2,2013-02-07,3,561.00,561.00
11290,AW00022289,Thomas Long,45,NEW,1,561,2,2013-02-06,4,561.00,561.00
11291,AW00022290,Jocelyn Jenkins,45,NEW,1,600,4,2013-06-05,5,600.00,600.00
11292,AW00022291,Carlos Morris,51,NEW,1,575,2,2013-05-31,10,575.00,575.00
11293,AW00022292,Stacy Gomez,57,NEW,1,554,3,2013-06-26,14,554.00,554.00
11294,AW00022293,Jasmine Johnson,57,NEW,1,561,2,2013-06-06,4,561.00,561.00
11295,AW00022294,Rachel Brown,51,NEW,1,650,5,2013-06-22,18,650.00,650.00
11296,AW00022295,Jade Morgan,52,NEW,1,600,4,2013-06-23,17,600.00,600.00
11297,AW00022296,Benjamin Johnson,41,NEW,1,133,5,2013-10-27,14,133.00,133.00
11298,AW00022297,Jasmine Garcia,51,NEW,1,600,4,2013-06-16,24,600.00,600.00
11299,AW00022298,Marcus Williams,46,NEW,1,578,4,2013-07-24,17,578.00,578.00
11300,AW00022299,Richard Murphy,51,VIP,29,4145,4,2013-10-28,13,2072.50,142.93
11301,AW00022300,Kaitlyn Price,51,NEW,1,549,2,2013-02-22,16,549.00,549.00
11302,AW00022301,Abigail Rodriguez,51,NEW,1,540,1,2013-02-06,4,540.00,540.00
11303,AW00022302,Clayton Guo,46,NEW,1,1764,3,2013-07-10,0,1764.00,1764.00
11304,AW00022303,Philip Alonso,48,NEW,1,21,1,2013-12-14,27,21.00,21.00
11305,AW00022304,Jaime Vazquez,48,NEW,1,37,3,2013-07-22,19,37.00,37.00
11306,AW00022305,Anne Carlson,47,NEW,1,120,4,2014-01-05,5,120.00,120.00
11307,AW00022306,Ivan Kapoor,47,NEW,1,561,2,2013-05-05,5,561.00,561.00
11308,AW00022307,Sarah Ross,41,NEW,1,804,3,2013-10-01,9,804.00,804.00
11309,AW00022308,Cassandra Lopez,46,NEW,1,1769,4,2013-06-30,10,1769.00,1769.00
11310,AW00022309,Leah Zhou,47,NEW,1,1786,3,2013-08-13,28,1786.00,1786.00
11311,AW00022310,Christina Sanders,42,NEW,1,94,3,2013-06-24,16,94.00,94.00
11312,AW00022311,Bruce Sara,48,NEW,1,1739,4,2013-07-15,26,1739.00,1739.00
11313,AW00022312,Kristi Mehta,42,NEW,1,2478,3,2013-01-11,30,2478.00,2478.00
11314,AW00022313,Jarrod Martinez,48,NEW,1,1736,2,2013-08-03,7,1736.00,1736.00
11315,AW00022314,Brandy Patel,48,NEW,1,84,3,2013-08-01,9,84.00,84.00
11316,AW00022315,Darren Raman,43,NEW,1,40,2,2013-10-23,18,40.00,40.00
11317,AW00022316,Deanna Sara,49,NEW,1,618,4,2013-05-29,12,618.00,618.00
11318,AW00022317,Karla Nath,43,NEW,1,14,2,2013-03-01,9,14.00,14.00
11319,AW00022318,Ramon Xu,49,NEW,1,1174,2,2013-12-26,15,1174.00,1174.00
11320,AW00022319,Jorge Zhou,48,NEW,1,554,3,2013-05-25,16,554.00,554.00
11321,AW00022320,Danny Gill,48,NEW,1,1736,2,2013-08-06,4,1736.00,1736.00
11322,AW00022321,Alan Zeng,50,NEW,1,1701,1,2013-08-12,29,1701.00,1701.00
11323,AW00022322,Roger Zhao,48,NEW,1,600,4,2013-05-03,7,600.00,600.00
11324,AW00022323,Erica Liang,48,NEW,1,2443,1,2013-01-21,20,2443.00,2443.00
11325,AW00022324,Kari Gill,48,NEW,1,25,1,2013-03-28,13,25.00,25.00
11326,AW00022325,Noah Rodriguez,44,NEW,1,14,2,2013-07-29,12,14.00,14.00
11327,AW00022326,Riley Howard,45,NEW,1,40,3,2013-11-06,4,40.00,40.00
11328,AW00022327,Jake Cai,40,NEW,1,575,2,2013-02-16,22,575.00,575.00
11329,AW00022328,Grace Anderson,46,NEW,1,549,2,2013-02-08,2,549.00,549.00
11330,AW00022329,Grace Peterson,46,NEW,1,575,2,2013-02-24,14,575.00,575.00
11331,AW00022330,Jose Walker,46,NEW,1,609,4,2013-01-28,13,609.00,609.00
11332,AW00022331,Michele Yuan,90,NEW,1,15,2,2014-01-15,26,15.00,15.00
11333,AW00022332,Brittany Bennett,89,NEW,1,40,2,2013-06-16,24,40.00,40.00
11334,AW00022333,Gabriella Watson,88,NEW,1,70,3,2013-03-04,6,70.00,70.00
11335,AW00022334,Juan Serrano,48,NEW,1,549,2,2013-02-23,15,549.00,549.00
11336,AW00022335,Anthony Taylor,48,NEW,1,578,4,2013-03-11,30,578.00,578.00
11337,AW00022336,Frank Moreno,48,NEW,1,600,4,2013-03-26,15,600.00,600.00
11338,AW00022337,Haley Jenkins,67,NEW,1,50,3,2013-10-14,27,50.00,50.00
11339,AW00022338,Thomas Russell,61,NEW,1,69,3,2013-02-02,8,69.00,69.00
11340,AW00022339,Richard Nelson,66,NEW,1,15,2,2013-08-01,9,15.00,15.00
11341,AW00022340,Isaac Young,66,NEW,1,15,2,2013-09-02,8,15.00,15.00
11342,AW00022341,Tristan Washington,66,NEW,1,74,4,2014-01-27,14,74.00,74.00
11343,AW00022342,Jon Lal,60,NEW,1,69,3,2013-10-01,9,69.00,69.00
11344,AW00022343,Brittany Powell,66,NEW,1,2422,4,2013-04-04,6,2422.00,2422.00
11345,AW00022344,Krystal Yang,65,NEW,1,2419,2,2013-05-28,13,2419.00,2419.00
11346,AW00022345,Amanda James,64,NEW,1,74,3,2013-02-17,21,74.00,74.00
11347,AW00022346,Catherine Howard,54,NEW,1,575,2,2013-03-01,9,575.00,575.00
11348,AW00022347,Abigail Long,58,NEW,1,50,3,2013-09-18,22,50.00,50.00
11349,AW00022348,Zoe Torres,64,NEW,1,15,2,2013-05-26,15,15.00,15.00
11350,AW00022349,Mason Morris,58,NEW,1,125,2,2013-08-17,24,125.00,125.00
11351,AW00022350,Riley Powell,64,NEW,1,15,2,2013-10-19,22,15.00,15.00
11352,AW00022351,Sarah Davis,63,NEW,1,70,3,2013-06-19,21,70.00,70.00
11353,AW00022352,Elizabeth Moore,62,NEW,1,10,1,2013-09-07,3,10.00,10.00
11354,AW00022353,Amanda Allen,63,NEW,1,40,2,2013-07-20,21,40.00,40.00
11355,AW00022354,Sara King,63,NEW,1,40,2,2013-07-06,4,40.00,40.00
11356,AW00022355,Logan Jones,46,NEW,1,10,1,2013-06-04,6,10.00,10.00
11357,AW00022356,Charles Ward,63,NEW,1,50,3,2014-01-26,15,50.00,50.00
11358,AW00022357,Justin Lal,46,NEW,1,50,3,2014-01-14,27,50.00,50.00
11359,AW00022358,Sydney Butler,62,NEW,1,39,2,2013-05-22,19,39.00,39.00
11360,AW00022359,Ethan Lee,56,NEW,1,7,2,2013-05-03,7,7.00,7.00
11361,AW00022360,Caleb Collins,62,NEW,1,59,5,2013-07-27,14,59.00,59.00
11362,AW00022361,Nathan White,61,NEW,1,35,2,2013-06-23,17,35.00,35.00
11363,AW00022362,Austin Russell,61,NEW,1,35,2,2013-09-10,0,35.00,35.00
11364,AW00022363,Faith Diaz,56,NEW,1,57,2,2013-06-26,14,57.00,57.00
11365,AW00022364,Katherine Jenkins,61,NEW,1,45,4,2013-07-18,23,45.00,45.00
11366,AW00022365,Sebastian Richardson,62,NEW,1,32,2,2013-02-07,3,32.00,32.00
11367,AW00022366,Logan Henderson,61,NEW,1,57,2,2013-08-06,4,57.00,57.00
11368,AW00022367,Jasmine Griffin,61,NEW,1,70,3,2013-04-26,14,70.00,70.00
11369,AW00022368,Edward Ross,50,NEW,1,615,3,2013-03-22,19,615.00,615.00
11370,AW00022369,Louis Deng,61,NEW,1,70,3,2013-06-11,29,70.00,70.00
11371,AW00022370,Carol Patterson,61,NEW,1,160,4,2013-12-26,15,160.00,160.00
11372,AW00022371,Blake Powell,47,NEW,1,40,2,2013-07-28,13,40.00,40.00
11373,AW00022372,Melanie Perry,47,NEW,1,575,2,2013-03-07,3,575.00,575.00
11374,AW00022373,Gabrielle Bell,46,VIP,27,5976,4,2013-08-31,10,2988.00,221.33
11375,AW00022374,Luke Patterson,47,NEW,1,600,4,2013-03-27,14,600.00,600.00
11376,AW00022375,Jasmine Williams,46,NEW,1,35,2,2013-09-12,28,35.00,35.00
11377,AW00022376,Marcus Martin,48,NEW,1,30,1,2013-06-14,26,30.00,30.00
11378,AW00022377,Roger Zeng,47,NEW,1,184,3,2013-10-13,28,184.00,184.00
11379,AW00022378,Rebekah Malhotra,58,NEW,1,30,2,2013-04-08,2,30.00,30.00
11380,AW00022379,Fernando Hayes,52,NEW,1,27,3,2013-10-30,11,27.00,27.00
11381,AW00022380,Brendan Nath,57,NEW,1,5,1,2013-04-03,7,5.00,5.00
11382,AW00022381,Hunter Patterson,58,NEW,1,29,2,2013-05-18,23,29.00,29.00
11383,AW00022382,Bethany Xu,57,NEW,1,5,1,2014-01-09,1,5.00,5.00
11384,AW00022383,Devin Jenkins,52,NEW,1,68,3,2013-08-01,9,68.00,68.00
11385,AW00022384,Paige Sanchez,58,NEW,1,40,2,2013-06-25,15,40.00,40.00
11386,AW00022385,Misty Lal,58,NEW,1,59,2,2013-09-11,29,59.00,59.00
11387,AW00022386,Jerome Gill,85,NEW,1,5,1,2013-09-20,20,5.00,5.00
11388,AW00022387,Audrey Romero,83,NEW,1,5,1,2013-10-15,26,5.00,5.00
11389,AW00022388,Bradley Beck,84,NEW,1,69,2,2013-03-25,16,69.00,69.00
11390,AW00022389,Edwin Luo,62,NEW,1,40,2,2014-01-12,29,40.00,40.00
11391,AW00022390,Kelvin Zheng,63,NEW,1,29,2,2013-07-13,28,29.00,29.00
11392,AW00022391,Angela Watson,66,NEW,1,1174,2,2013-12-16,25,1174.00,1174.00
11393,AW00022392,Bailey Gray,60,NEW,1,643,5,2013-06-05,5,643.00,643.00
11394,AW00022393,Chelsea Perez,60,NEW,1,589,4,2013-01-17,24,589.00,589.00
11395,AW00022394,Meagan Suri,83,NEW,1,25,2,2014-01-25,16,25.00,25.00
11396,AW00022395,Jermaine Patel,82,NEW,1,571,4,2013-05-31,10,571.00,571.00
11397,AW00022396,Rebekah Patel,73,NEW,1,1726,2,2013-08-10,0,1726.00,1726.00
11398,AW00022397,Marie Patel,77,NEW,1,27,3,2013-05-28,13,27.00,27.00
11399,AW00022398,Sheila Moreno,78,NEW,1,540,1,2013-01-26,15,540.00,540.00
11400,AW00022399,Arthur Fernandez,40,REGULAR,12,2786,3,2013-05-04,6,1393.00,232.17
11401,AW00022400,Ruben Martin,40,REGULAR,13,2738,5,2013-05-22,19,1369.00,210.62
11402,AW00022401,Ian Price,40,REGULAR,12,2983,2,2013-05-14,27,1491.50,248.58
11403,AW00022402,Clarence Xie,39,REGULAR,13,2722,2,2013-05-27,14,1361.00,209.38
11404,AW00022403,Cedric Beck,41,NEW,1,70,1,2013-05-05,5,70.00,70.00
11405,AW00022404,Margaret Xu,39,REGULAR,13,2983,2,2013-05-31,10,1491.50,229.46
11406,AW00022405,Leonard Becker,41,NEW,1,124,2,2013-05-07,3,124.00,124.00
11407,AW00022406,Kelvin Shen,42,REGULAR,13,3018,3,2013-06-05,5,1509.00,232.15
11408,AW00022407,Carolyn Gonzalez,40,REGULAR,13,2757,3,2013-06-07,3,1378.50,212.08
11409,AW00022408,Clarence Shan,40,REGULAR,13,2771,5,2013-06-06,4,1385.50,213.15
11410,AW00022409,Candace Madan,40,REGULAR,13,2746,3,2013-06-05,5,1373.00,211.23
11411,AW00022410,Cassandra Arthur,41,REGULAR,14,2983,2,2013-06-24,16,1491.50,213.07
11412,AW00022411,Amy He,41,REGULAR,13,2771,5,2013-06-23,17,1385.50,213.15
11413,AW00022412,Drew Andersen,42,REGULAR,14,3018,3,2013-06-11,29,1509.00,215.57
11414,AW00022413,Kristi Diaz,76,NEW,1,23,2,2013-12-23,18,23.00,23.00
11415,AW00022414,Eugene Wu,65,NEW,1,575,2,2013-01-08,2,575.00,575.00
11416,AW00022415,Natalie Phillips,77,NEW,1,615,3,2013-01-07,3,615.00,615.00
11417,AW00022416,Tabitha Romero,76,NEW,1,1765,4,2013-08-06,4,1765.00,1765.00
11418,AW00022417,Shaun Goel,53,NEW,1,21,1,2013-09-16,24,21.00,21.00
11419,AW00022418,Jacob Smith,58,NEW,1,1732,4,2013-08-09,1,1732.00,1732.00
11420,AW00022419,Damien Xu,61,NEW,1,60,3,2013-09-24,16,60.00,60.00
11421,AW00022420,Richard Moore,60,NEW,1,23,2,2013-05-29,12,23.00,23.00
11422,AW00022421,Barbara Sharma,60,NEW,1,59,2,2013-06-06,4,59.00,59.00
11423,AW00022422,Nichole Black,55,NEW,1,1736,2,2013-09-18,22,1736.00,1736.00
11424,AW00022423,Byron Hernandez,51,NEW,1,584,3,2013-06-12,28,584.00,584.00
11425,AW00022424,Edwin Rai,56,NEW,1,75,2,2013-04-07,3,75.00,75.00
11426,AW00022425,Roy Sullivan,61,NEW,1,25,2,2013-10-24,17,25.00,25.00
11427,AW00022426,Heather Zhu,54,NEW,1,554,3,2013-06-26,14,554.00,554.00
11428,AW00022427,Willie Sharma,60,NEW,1,1701,1,2013-08-29,12,1701.00,1701.00
11429,AW00022428,Destiny Smith,59,NEW,1,1739,4,2013-09-22,18,1739.00,1739.00
11430,AW00022429,Jesse Reed,54,NEW,1,1778,5,2013-08-31,10,1778.00,1778.00
11431,AW00022430,Brad Chande,60,NEW,1,2639,4,2012-12-28,13,2639.00,2639.00
11432,AW00022431,Marie Dominguez,44,NEW,1,60,3,2013-03-06,4,60.00,60.00
11433,AW00022432,Bridget Xie,49,NEW,1,578,4,2013-01-05,5,578.00,578.00
11434,AW00022433,Miguel Hill,49,NEW,1,1765,4,2013-08-30,11,1765.00,1765.00
11435,AW00022434,Billy Schmidt,49,NEW,1,1736,2,2013-10-18,23,1736.00,1736.00
11436,AW00022435,Ross Navarro,45,NEW,1,23,2,2013-05-17,24,23.00,23.00
11437,AW00022436,Roger Raji,49,NEW,1,608,4,2013-01-15,26,608.00,608.00
11438,AW00022437,Trisha Zheng,50,NEW,1,1739,4,2013-08-19,22,1739.00,1739.00
11439,AW00022438,Casey Jim├®nez,51,NEW,1,617,5,2013-06-05,5,617.00,617.00
11440,AW00022439,Tracy Raji,51,NEW,1,1701,1,2013-10-26,15,1701.00,1701.00
11441,AW00022440,Robyn Sanz,51,NEW,1,554,3,2013-06-18,22,554.00,554.00
11442,AW00022441,Andrea Torres,40,NEW,1,598,5,2013-01-23,18,598.00,598.00
11443,AW00022442,Trisha Sun,51,NEW,1,1710,2,2013-10-27,14,1710.00,1710.00
11444,AW00022443,Marvin Suarez,50,NEW,1,554,3,2013-06-02,8,554.00,554.00
11445,AW00022444,Colin Xie,51,NEW,1,828,3,2013-11-01,9,828.00,828.00
11446,AW00022445,Diane Suarez,45,NEW,1,2490,5,2013-01-24,17,2490.00,2490.00
11447,AW00022446,Jake Wu,50,NEW,1,1739,4,2013-09-17,23,1739.00,1739.00
11448,AW00022447,Tara Shan,40,NEW,1,793,3,2013-11-08,2,793.00,793.00
11449,AW00022448,Cindy Weber,45,NEW,1,2480,3,2013-02-21,17,2480.00,2480.00
11450,AW00022449,Heather He,45,NEW,1,2515,4,2013-02-24,14,2515.00,2515.00
11451,AW00022450,Audrey Alvarez,45,NEW,1,799,2,2013-10-29,12,799.00,799.00
11452,AW00022451,Barbara Rai,51,NEW,1,1710,2,2013-09-18,22,1710.00,1710.00
11453,AW00022452,Carly Deng,50,NEW,1,1736,2,2013-08-29,12,1736.00,1736.00
11454,AW00022453,Dakota Long,98,NEW,1,40,2,2013-11-16,24,40.00,40.00
11455,AW00022454,Rebekah Raman,62,NEW,1,13,2,2013-11-07,3,13.00,13.00
11456,AW00022455,Roy Kapoor,68,NEW,1,29,2,2013-02-08,2,29.00,29.00
11457,AW00022456,Brittney Guo,63,NEW,1,1728,3,2013-10-17,24,1728.00,1728.00
11458,AW00022457,Kimberly Cooper,52,NEW,1,5,1,2013-04-23,17,5.00,5.00
11459,AW00022458,Kendra Vazquez,52,NEW,1,563,3,2013-06-21,19,563.00,563.00
11460,AW00022459,Johnny Xu,52,NEW,1,540,1,2013-01-20,21,540.00,540.00
11461,AW00022460,Julio Torres,51,NEW,1,1751,2,2013-10-11,30,1751.00,1751.00
11462,AW00022461,Arturo Luo,46,NEW,1,1755,2,2013-10-14,27,1755.00,1755.00
11463,AW00022462,Lydia Chandra,52,NEW,1,554,3,2013-02-08,2,554.00,554.00
11464,AW00022463,Raymond Chandra,51,NEW,1,575,2,2013-07-06,4,575.00,575.00
11465,AW00022464,Erik Sanz,51,NEW,1,2443,1,2013-04-27,13,2443.00,2443.00
11466,AW00022465,Arturo Shan,51,NEW,1,2492,4,2013-04-21,19,2492.00,2492.00
11467,AW00022466,Raul Tang,52,NEW,1,549,2,2013-06-30,10,549.00,549.00
11468,AW00022467,Neil Alvarez,53,NEW,1,1732,4,2013-10-16,25,1732.00,1732.00
11469,AW00022468,Ruben Gonzalez,52,NEW,1,1701,1,2013-11-16,24,1701.00,1701.00
11470,AW00022469,Sabrina Moreno,52,NEW,1,563,3,2013-03-15,26,563.00,563.00
11471,AW00022470,Carly Tang,52,NEW,1,1736,2,2013-11-02,8,1736.00,1736.00
11472,AW00022471,Joel Martinez,52,NEW,1,561,2,2013-07-23,18,561.00,561.00
11473,AW00022472,Bridget Sharma,52,NEW,1,540,1,2013-07-07,3,540.00,540.00
11474,AW00022473,Clifford Patel,53,NEW,1,608,4,2013-03-22,19,608.00,608.00
11475,AW00022474,Leah Zhu,48,NEW,1,14,2,2013-12-07,3,14.00,14.00
11476,AW00022475,Heidi Rana,48,NEW,1,99,4,2013-04-10,0,99.00,99.00
11477,AW00022476,Shane Martinez,48,NEW,1,59,2,2013-11-12,28,59.00,59.00
11478,AW00022477,Kevin Diaz,54,NEW,1,575,2,2013-03-04,6,575.00,575.00
11479,AW00022478,Carolyn Browning,54,NEW,1,554,3,2013-03-19,22,554.00,554.00
11480,AW00022479,Tammy Malhotra,53,NEW,1,600,4,2013-03-22,19,600.00,600.00
11481,AW00022480,Abby Gonzalez,54,NEW,1,617,5,2013-07-05,5,617.00,617.00
11482,AW00022481,Erik Ortega,48,NEW,1,564,2,2013-03-01,9,564.00,564.00
11483,AW00022482,Cassidy Jenkins,43,NEW,1,40,2,2014-01-08,2,40.00,40.00
11484,AW00022483,Lee Ramos,43,NEW,1,110,4,2013-12-04,6,110.00,110.00
11485,AW00022484,Kristy Ruiz,54,NEW,1,589,4,2013-07-30,11,589.00,589.00
11486,AW00022485,Andy Suarez,54,NEW,1,23,2,2013-10-21,20,23.00,23.00
11487,AW00022486,Jimmy Ruiz,55,NEW,1,589,4,2013-03-21,20,589.00,589.00
11488,AW00022487,Jonathon Gill,49,NEW,1,589,4,2013-08-01,9,589.00,589.00
11489,AW00022488,Frederick Patel,55,NEW,1,5,1,2013-04-27,13,5.00,5.00
11490,AW00022489,Roger Xie,55,NEW,1,30,2,2013-12-12,29,30.00,30.00
11491,AW00022490,Desiree Vazquez,56,NEW,1,549,2,2013-08-11,30,549.00,549.00
11492,AW00022491,Jerry Nara,44,NEW,1,5,1,2013-02-08,2,5.00,5.00
11493,AW00022492,Jorge She,55,NEW,1,68,3,2013-02-19,19,68.00,68.00
11494,AW00022493,Dwayne Sanz,56,NEW,1,5,1,2014-01-24,17,5.00,5.00
11495,AW00022494,Jon Andersen,56,NEW,1,5,1,2013-03-07,3,5.00,5.00
11496,AW00022495,Andy Serrano,56,NEW,1,608,4,2013-08-04,6,608.00,608.00
11497,AW00022496,Christina Brooks,56,NEW,1,49,3,2013-10-05,5,49.00,49.00
11498,AW00022497,Casey Gomez,57,NEW,1,59,2,2013-06-01,9,59.00,59.00
11499,AW00022498,Pedro Jimenez,56,NEW,1,35,4,2013-08-11,30,35.00,35.00
11500,AW00022499,Dawn Zhou,87,NEW,1,23,2,2013-08-27,14,23.00,23.00
11501,AW00022500,Brent Zhao,48,NEW,1,2481,4,2013-05-15,26,2481.00,2481.00
11502,AW00022501,Colin Ye,54,NEW,1,2566,6,2013-06-19,21,2566.00,2566.00
11503,AW00022502,Grace Miller,53,NEW,1,1736,2,2013-08-29,12,1736.00,1736.00
11504,AW00022503,Sandra Zhao,48,NEW,1,1775,3,2013-09-09,1,1775.00,1775.00
11505,AW00022504,Arturo Rai,53,NEW,1,1736,2,2013-08-29,12,1736.00,1736.00
11506,AW00022505,Julie Shen,46,NEW,1,1736,2,2013-10-31,10,1736.00,1736.00
11507,AW00022506,Brenda Prasad,55,NEW,1,561,2,2013-04-25,15,561.00,561.00
11508,AW00022507,Louis Wang,49,NEW,1,49,3,2013-06-24,16,49.00,49.00
11509,AW00022508,Jon Huang,54,NEW,1,799,2,2013-11-12,28,799.00,799.00
11510,AW00022509,Lacey Nara,49,NEW,1,804,3,2013-11-09,1,804.00,804.00
11511,AW00022510,Lori Gill,55,NEW,1,1764,3,2013-10-02,8,1764.00,1764.00
11512,AW00022511,Wendy Suarez,55,NEW,1,80,3,2013-07-29,12,80.00,80.00
11513,AW00022512,Meagan Mehta,56,NEW,1,30,2,2013-08-12,29,30.00,30.00
11514,AW00022513,Kenneth Anand,57,NEW,1,23,2,2013-04-24,16,23.00,23.00
11515,AW00022514,Marvin Johnsen,42,NEW,1,59,2,2014-01-14,27,59.00,59.00
11516,AW00022515,Alexa Morris,41,NEW,1,554,3,2013-08-10,0,554.00,554.00
11517,AW00022516,Adrienne Ortega,41,NEW,1,5,1,2013-06-13,27,5.00,5.00
11518,AW00022517,Luis Adams,40,NEW,1,563,4,2013-04-19,21,563.00,563.00
11519,AW00022518,Jillian Sai,41,NEW,1,1736,2,2013-11-15,25,1736.00,1736.00
11520,AW00022519,Logan Hughes,56,NEW,1,921,4,2013-10-31,10,921.00,921.00
11521,AW00022520,Rodney Torres,57,NEW,1,1775,3,2013-10-14,27,1775.00,1775.00
11522,AW00022521,Christina Rivera,52,NEW,1,5,1,2014-01-02,8,5.00,5.00
11523,AW00022522,Benjamin Hayes,47,NEW,1,540,1,2013-04-10,0,540.00,540.00
11524,AW00022523,Jon Xu,52,NEW,1,806,4,2013-12-19,22,806.00,806.00
